,amount,bathrooms,bedrooms,city,finishedSqFt,high,house_number,last-updated,lastSoldDate,lastSoldPrice,latitude,longitude,lotSizeSqFt,low,postcode,road,state,taxAssessment,taxAssessmentYear,useCode,yearBuilt
142,791720,3.5,6,PGH,3689,886726,562,10/06/2019,NA,NA,40.447065,-79.91341,7462,696714,15208,Glen Arden Drive,Pennsylvania,449500.0,2019,SingleFamily,1930
143,491640,3.5,4,PGH,2267,560470,7150,10/06/2019,09/01/1992,175000,40.446397,-79.903967,5515,442476,15208,Reynolds Street,Pennsylvania,253700.0,2019,SingleFamily,1890
144,353088,2.0,3,PGH,1364,370742,7172,10/06/2019,07/29/2013,205100,40.448989,-79.903403,3998,335434,15208,Card Lane,Pennsylvania,212100.0,2019,SingleFamily,1930
145,879832,4.0,6,PGH,4100,959017,1317,10/06/2019,04/28/2015,775000,40.445234,-79.92056,8000,791849,15217,Shady Avenue,Pennsylvania,605300.0,2019,SingleFamily,1908
146,273615,1.0,3,Wilkinsburg,2108,309185,7542,10/06/2019,10/26/1992,92500,40.446161,-79.89635,5519,235309,15208,Tuscarora Street,Pennsylvania,134200.0,2019,SingleFamily,1935
147,302697,1.0,2,PGH,1160,345075,615,10/06/2019,08/02/2001,159000,40.447724,-79.915804,3600,260319,15206,Hastings Street,Pennsylvania,183500.0,2019,SingleFamily,1925
148,817857,3.5,5,PGH,3577,875107,636,10/06/2019,06/10/2016,683828,40.446829,-79.916002,8040,776964,15206,South Linden Avenue,Pennsylvania,595600.0,2019,SingleFamily,1910
149,354935,2.0,4,PGH,3623,415274,527,10/06/2019,10/05/2007,125000,40.441907,-79.896855,3650,305244,15221,South Braddock Avenue,Pennsylvania,207000.0,2019,Duplex,1911
150,334918,2.0,5,PGH,2592,401902,362,10/06/2019,06/03/2009,185000,40.450961,-79.913859,3270,261236,15206,Elysian Street,Pennsylvania,158400.0,2019,Duplex,1900
151,342882,2.0,5,PGH,1800,384028,569,10/06/2019,06/08/2016,163500,40.440471,-79.895254,3000,308594,15221,Celeron Street,Pennsylvania,187400.0,2019,SingleFamily,1926
152,430292,2.5,4,PGH,1975,486230,621,10/06/2019,10/17/2007,285000,40.448023,-79.916638,2375,374354,15206,Gettysburg Street,Pennsylvania,211000.0,2019,SingleFamily,1910
153,1014518,4.5,4,PGH,4947,1186986,1144,10/06/2019,09/04/2007,887000,40.450185,-79.918338,10260,913066,15206,Beechwood Boulevard,Pennsylvania,777900.0,2019,SingleFamily,1965
154,,2.0,2,PGH,2300,,3,01/01/1970,NA,NA,40.453454,-79.921391,1404,,15206,Shady Avenue,Pennsylvania,229000.0,2019,MultiFamily5Plus,2009
155,253598,1.0,3,PGH,1600,296710,547,10/06/2019,08/23/2012,150000,40.44104,-79.894957,3000,235846,15221,Celeron Street,Pennsylvania,150000.0,2019,SingleFamily,1915
156,1245593,7.0,6,PGH,4385,1345240,1201,10/06/2019,08/05/2008,1125000,40.448584,-79.918622,11622,1183313,15206,Beechwood Boulevard,Pennsylvania,918600.0,2019,SingleFamily,1975
157,618640,2.0,3,PGH,2884,699063,1,10/06/2019,NA,NA,40.450615,-79.919505,4433,562962,15206,Parkton Place,Pennsylvania,365300.0,2019,SingleFamily,1900
158,567641,3.0,3,PGH,2902,618729,504,10/06/2019,06/11/2018,550000,40.448719,-79.914312,3640,522230,15206,South Linden Avenue,Pennsylvania,302300.0,2019,SingleFamily,1907
159,,1.0,3,PGH,NA,,1333,01/01/1970,NA,NA,40.44482,-79.920299,NA,,15217,Shady Avenue,Pennsylvania,NA,NA,Apartment,NA
160,197562,1.0,3,PGH,1432,229172,7032,10/06/2019,04/27/1999,74500,40.450125,-79.905033,3050,163976,15208,Penn Avenue,Pennsylvania,84500.0,2019,SingleFamily,1952
161,242597,2.0,6,Wilkinsburg,2778,312950,7712,10/06/2019,09/30/1998,15000,40.445396,-79.893715,3960,191652,15221,Tuscarora Street,Pennsylvania,120200.0,2019,SingleFamily,1900
162,237464,1.0,2,PGH,1162,277833,517,10/06/2019,NA,NA,40.445429,-79.90546,2500,208968,15208,Selkirk Way,Pennsylvania,138800.0,2019,SingleFamily,1900
